dtmc_173_size45692	0.2569900687547744	34	58.639999999999944	14.480000000000004	11.966942148760332	115	24	34
dtmc_177_size4323	0.312012987012987	12	10.08	4.720000000000001	4.710743801652892	19	9	12
dtmc_178_size64691	0.4135165177181991	119	53.999999999999986	39.75999999999997	48.13223140495863	95	73	119
dtmc_179_size51384	0.5372850760350755	260	153.35999999999999	80.87999999999998	118.90909090909084	282	138	260
dtmc_181_size112050	0.589252518477871	71	44.31999999999999	28.639999999999993	35.02479338842977	82	49	71
dtmc_188_size32975	0.2861471861471861	15	5.919999999999999	6.72	5.40495867768595	10	12	15
dtmc_190_size21265	0.6144030784030783	50	38.07999999999999	19.600000000000005	25.09090909090909	68	36	50
dtmc_205_size300267	0.42385728253632204	458	983.5999999999821	159.68	189.38842975206626	1779	280	458
dtmc_208_size51387	0.6380483058304561	762	274.0799999999995	114.16000000000027	368.44628099173514	543	213	762
dtmc_215_size23433	0.6806194779878991	76	39.60000000000001	17.200000000000003	38.14876033057854	71	34	76
dtmc_219_size43663	0	0	0	0	0	0	0	0
dtmc_220_size177891	0.2571698194745067	128	152.88000000000065	59.27999999999996	43.27272727272727	337	109	128
dtmc_232_size77149	0.27754329004328987	16	15.120000000000006	20.720000000000006	5.520661157024793	26	35	16
dtmc_233_size73888	0.3286439616057455	157	124.1600000000004	54.319999999999965	55.38842975206606	247	101	157
dtmc_234_size18993	0.24405577159814407	118	147.6800000000001	45.43999999999997	39.91735537190082	282	80	118
dtmc_235_size4866	0	0	2.08	0	0	3	0	0
dtmc_240_size46422	0.6561093073593078	80	63.679999999999936	27.04	41.057851239669404	126	52	80
dtmc_241_size37351	0.6591370049703386	72	13.760000000000005	31.759999999999984	35.52066115702481	26	59	72
dtmc_242_size125147	0.4557319223985889	201	198.79999999999995	127.52000000000014	87.32231404958672	412	221	201
dtmc_244_size79980	0.3160873535873533	74	55.84000000000001	33.35999999999998	27.23966942148762	91	63	74
dtmc_247_size7565	0	0	1.04	0	0	2	0	0
dtmc_253_size45155	0.2996121933621941	164	57.43999999999997	62.79999999999993	59.818181818181685	105	118	164
dtmc_255_size54260	0.3030865800865798	75	116.64000000000009	56.399999999999935	28.132231404958702	199	107	75
dtmc_257_size30537	0.5607066334339061	99	14.640000000000004	32.47999999999998	51.008264462809954	22	56	99
dtmc_259_size123282	0.2829983578958997	244	280.47999999999956	87.28000000000006	84.26446280991728	590	164	244
dtmc_265_size4952	0.3407647907647907	14	8.08	5.279999999999999	6.4793388429752055	16	8	14
dtmc_266_size12903	0.3175929313253253	71	50.79999999999996	36.319999999999986	26.909090909090946	92	61	71
dtmc_272_size8132	0.19151515151515142	5	18.48	2.48	1.7355371900826448	40	4	5
dtmc_273_size142897	0.3409579751971062	414	908.959999999974	125.92000000000017	150.72727272727295	1969	234	414
dtmc_274_size4834	0.7257142857142858	5	36.88000000000001	0.8	2.6776859504132227	61	2	5
dtmc_277_size61878	0.31018172035121166	59	37.199999999999974	24.16	21.157024793388445	77	41	59
dtmc_282_size6454	0.29009831975933686	118	42.31999999999997	46.159999999999975	41.66942148760328	77	84	118
dtmc_288_size48604	0.341329041329042	156	152.95999999999998	53.83999999999996	59.19008264462805	287	100	156
dtmc_293_size106389	0.4107268756597628	149	93.76000000000006	67.11999999999995	63.04132231404947	171	120	149
dtmc_295_size122633	0.4982924867110175	313	173.51999999999973	111.52000000000012	139.22314049586785	299	204	313
dtmc_298_size64036	0.6011265219365772	179	114.56000000000009	40.55999999999995	85.96694214876024	202	84	179
dtmc_302_size31724	0.5468319559228648	44	26.079999999999995	21.04	20.132231404958684	53	38	44
dtmc_304_size27106	0.1878787878787875	10	23.839999999999993	3.76	2.9256198347107443	48	8	10
dtmc_312_size1128	0	0	3.6	0	0	6	0	0
dtmc_317_size93308	0.2984472448455509	354	82.55999999999999	142.16000000000017	127.15702479338867	168	258	354
dtmc_321_size5937	0.22727272727272685	3	11.200000000000005	1.04	0.8925619834710745	28	2	3
dtmc_322_size8286	0.44924929567786703	21	20.560000000000006	8.4	9.570247933884298	35	14	21
dtmc_326_size24692	0.3907850476642434	149	66.95999999999995	62.23999999999999	60.66115702479327	128	109	149
dtmc_331_size10269	0.6108115406361022	57	32.15999999999998	12.640000000000002	27.355371900826455	67	24	57
dtmc_337_size105641	0.335617305233825	339	714.7999999999876	124.88000000000021	127.3884297520663	1352	228	339
dtmc_340_size82130	0.5057518209303932	140	134.8800000000003	34.71999999999999	64.01652892561977	242	63	140
dtmc_343_size26275	0.24292525467898546	134	39.43999999999995	106.88000000000015	44.36363636363634	83	204	134
dtmc_345_size61044	0.35277101370851344	80	120.80000000000035	29.91999999999999	32.42975206611573	274	50	80
dtmc_350_size31132	0.5758628758628757	37	55.839999999999975	19.6	17.834710743801654	101	38	37
dtmc_353_size101139	0.4077952369937109	131	137.92000000000036	46.55999999999997	52.72727272727268	266	87	131
dtmc_354_size30164	0.3153690151706025	126	133.84000000000037	31.199999999999985	44.975206611570236	277	59	126
dtmc_356_size54814	0.5431138349161614	430	79.67999999999994	133.6000000000002	197.0743801652886	164	239	430
dtmc_358_size174614	0.26217341372380104	129	152.8000000000002	166.87999999999988	45.90082644628093	273	280	129
dtmc_363_size35010	0.4112205966313618	353	154.4799999999998	102.00000000000023	149.33884297520694	278	202	353
dtmc_364_size19425	0.2968357469250333	280	80.64000000000003	108.40000000000013	106.14876033057845	145	190	280
dtmc_365_size665790	0.521837701256788	1205	1429.5200000000445	395.5999999999975	543.7851239669421	2413	743	1205
dtmc_373_size72913	0.3037374882612977	21	14.160000000000007	20.080000000000002	8.132231404958677	26	35	21
dtmc_378_size396627	0.5815277155794323	5162	1533.2800000000789	1205.6000000000136	2407.4380165289094	2833	2239	5162
dtmc_379_size149299	0.30980481139901495	345	264.5599999999998	138.40000000000015	123.30578512396701	506	251	345
dtmc_388_size42021	0.5019645072276652	76	34.00000000000001	27.03999999999999	34.97520661157024	57	50	76
dtmc_393_size122919	0.5044298971128247	123	198.23999999999896	53.99999999999997	54.49586776859502	328	98	123
dtmc_394_size17490	0.15980195328021407	92	94.64000000000007	40.159999999999975	35.53719008264464	167	74	92
dtmc_396_size119341	0.4390625000000007	144	259.0400000000002	70.32	62.280991735537135	515	119	144
dtmc_401_size68171	0.44629488158899994	153	67.67999999999999	62.239999999999974	64.5123966942148	120	107	153
dtmc_402_size40054	0	0	166.96000000000117	0	0	408	0	0
dtmc_403_size95784	0.4722668974251261	474	373.6799999999992	121.12000000000027	206.6776859504132	596	242	474
dtmc_404_size30772	0.29009724574941925	115	31.27999999999999	38.07999999999997	37.85123966942154	63	73	115
dtmc_412_size6907	0	0	0	1.92	0	0	3	0
dtmc_421_size59063	0.5238095238095238	2	25.759999999999994	1.52	1.024793388429752	47	3	2
dtmc_430_size18754	0.417251186816404	23	18.480000000000004	10.72	9.33884297520661	34	19	23
dtmc_433_size7589	0	0	1.44	0	0	3	0	0
dtmc_439_size4393	0.23963546615985626	82	60.31999999999994	28.15999999999999	28.380165289256244	92	52	82
dtmc_441_size10021	0	0	18.960000000000008	0	0	35	0	0
dtmc_442_size9947	0.4411547347963542	173	48.47999999999996	66.0	73.12396694214864	93	109	173
dtmc_444_size28237	0.28584049214890306	107	117.6	42.31999999999998	40.57851239669419	198	77	107
dtmc_447_size118722	0.6205720018851324	198	262.2399999999981	50.07999999999994	96.49586776859496	456	94	198
dtmc_449_size38364	0.5249680243998426	44	64.31999999999994	16.160000000000007	19.983471074380173	112	29	44
dtmc_452_size61722	0.3455938615478093	152	94.48000000000015	59.51999999999995	60.991735537190024	167	102	152
dtmc_456_size37482	0.413134832647028	246	114.00000000000024	77.91999999999996	97.04132231404958	196	153	246
dtmc_459_size25812	0.23650745550745536	25	68.71999999999997	13.600000000000005	9.272727272727272	122	24	25
dtmc_460_size118631	0.32475109392585216	206	55.919999999999966	92.5600000000001	75.07438016528911	108	162	206
dtmc_461_size26733	0.38275462962962953	32	80.48000000000008	10.800000000000002	12.297520661157026	137	19	32
dtmc_466_size559887	0.5594370731656596	4263	1418.9600000000396	1242.2400000000223	1951.586776859504	2590	2295	4263
dtmc_467_size5582	0.2024242424242422	15	0.72	18.800000000000004	4.611570247933884	1	32	15
dtmc_470_size47296	0.3066162568637819	202	45.67999999999998	74.64000000000003	73.52066115702462	91	138	202
dtmc_473_size64036	0.4255581900810119	241	91.84000000000026	108.56000000000007	101.12396694214861	181	182	241
dtmc_474_size9913	0.24160566706021214	55	91.68000000000008	15.840000000000009	16.892561983471076	161	33	55
dtmc_475_size47756	0.6802197802197802	13	64.88	4.88	6.958677685950413	111	9	13
dtmc_480_size3500	0.2456790123456791	6	13.520000000000005	3.52	2.6115702479338845	24	7	6
dtmc_482_size14171	0.19973349973349944	37	38.23999999999998	7.920000000000002	11.338842975206612	75	16	37
dtmc_489_size914099	0.40896993485838307	1013	1020.8799999999945	664.399999999991	412.7933884297526	1825	1215	1013
dtmc_493_size2500	0	0	0	0	0	0	0	0
dtmc_502_size70739	0.3165769383651334	288	288.8799999999977	98.32000000000016	105.52066115702489	481	180	288
dtmc_503_size3951	0.47388167388167385	12	6.240000000000002	4.000000000000001	5.289256198347107	13	8	12
dtmc_509_size53008	0.464590425755475	103	74.55999999999996	50.719999999999985	44.46280991735532	134	91	103
dtmc_518_size4347	0	0	12.800000000000004	0	0	26	0	0
dtmc_521_size21875	0.45396138253281104	63	87.11999999999996	18.640000000000004	27.256198347107446	143	33	63
dtmc_522_size613714	0.4935834765112271	1993	755.5199999999879	708.5599999999924	866.5785123966829	1443	1267	1993
dtmc_526_size46344	0.3221697591166621	113	167.59999999999954	36.79999999999999	42.181818181818144	294	62	113
dtmc_528_size41836	0	0	4.640000000000001	0	0	7	0	0
dtmc_532_size79107	0.489109889109889	37	12.320000000000002	61.67999999999995	17.04132231404959	24	119	37
dtmc_536_size5597	0	0	0.8	2.9600000000000004	0	2	5	0
dtmc_539_size4095	0	0	1.52	0.64	0	3	1	0
dtmc_541_size25364	0.5990885416666665	256	55.83999999999988	85.28000000000003	124.19834710743781	135	138	256
dtmc_544_size83154	0.618657653248009	1306	289.4399999999997	287.75999999999937	624.1818181818135	580	526	1306
dtmc_547_size22539	0.429406231628454	90	43.19999999999997	34.71999999999998	37.23966942148763	75	63	90
dtmc_553_size751	0.2954348681621407	11	2.5599999999999996	2.9599999999999995	3.8181818181818175	5	6	11
dtmc_555_size258629	0.45824075503731804	757	815.1199999999785	231.43999999999943	320.71074380165345	1738	407	757
dtmc_557_size16917	0.48855472013366746	57	26.800000000000008	20.719999999999995	24.54545454545455	46	39	57
dtmc_559_size13585	0.2392607392607393	13	19.28000000000001	31.839999999999986	4.84297520661157	31	57	13
dtmc_564_size21441	0.4949514383857824	99	40.239999999999974	31.839999999999993	45.38842975206612	81	60	99
dtmc_566_size148398	0.49317357102774223	1200	386.79999999999535	371.1199999999972	511.057851239671	747	696	1200
dtmc_570_size7023	0.4615728715728714	20	39.199999999999996	4.08	9.520661157024792	69	9	20
dtmc_574_size59784	0.44180816097482783	30	30.71999999999999	19.76000000000001	12.925619834710748	52	34	30
dtmc_576_size32785	0.570738932600247	137	66.95999999999998	40.559999999999974	64.4462809917355	123	79	137
dtmc_578_size71248	0.6362516263335938	305	226.5600000000003	82.08000000000001	149.02479338842957	465	156	305
dtmc_580_size79477	0.4663942872223496	791	192.16000000000057	287.75999999999846	330.7768595041328	364	527	791
dtmc_581_size56728	0.425	4	113.68000000000008	8.0	1.9173553719008265	178	14	4
dtmc_584_size125960	0.4391368290648871	139	93.12000000000019	71.04000000000002	61.53719008264464	174	127	139
dtmc_587_size93812	0.6534157945077468	696	225.04000000000087	164.24000000000018	343.8842975206607	464	320	696
dtmc_588_size23190	0.4744334883223773	27	73.20000000000003	6.640000000000001	12.297520661157025	117	12	27
dtmc_590_size5429	0.35000000000000014	2	42.480000000000025	2.56	0.859504132231405	66	4	2
dtmc_591_size601331	0.6055451720530836	7875	2068.8000000001293	1913.1200000001324	3723.421487603245	3686	3624	7875
dtmc_592_size9144	0.3546152771959223	31	10.560000000000002	14.240000000000006	11.735537190082644	18	24	31
dtmc_600_size19241	0	0	11.200000000000003	0	0	19	0	0
dtmc_604_size101777	0.43087686387686375	75	45.19999999999997	69.43999999999997	31.48760330578515	78	124	75
dtmc_612_size98849	0.435878859912676	414	149.52000000000018	175.51999999999992	170.8925619834713	263	329	414
dtmc_617_size52096	0.2705323915850229	57	56.15999999999995	52.07999999999996	19.702479338842995	106	93	57
dtmc_620_size516448	0.500020619004208	1097	1080.3199999999888	364.3999999999985	487.65289256198383	1880	660	1097
dtmc_628_size1547	0	0	0	0	0	0	0	0
dtmc_629_size62838	0.31332238441402943	371	194.47999999999956	121.36000000000038	129.9504132231411	345	248	371
dtmc_630_size3311	0.5190151515151514	20	10.720000000000002	2.96	8.958677685950411	20	6	20
dtmc_633_size68304	0.39813079129116885	106	65.75999999999998	74.64000000000003	43.22314049586777	119	139	106
dtms_634_size338335	0.4766868204901836	3982	1874.0800000001223	756.1599999999846	1752.1487603306243	3322	1484	3982
dtmc_637_size70897	0.5825073434296736	103	45.99999999999996	56.799999999999976	49.685950413223196	96	99	103
dtmc_639_size128398	0.4069019214820398	1298	464.55999999999426	310.7999999999988	498.01652892562186	921	598	1298
dtmc_641_size1041269	0.5491101685262059	5574	4198.079999999864	1692.56000000009	2556.991735537189	7262	3169	5574
dtmc_650_size4960	0.7420183982683981	16	5.76	3.0399999999999996	8.413223140495866	10	6	16
dtmc_655_size3201	0.5659090909090909	12	40.64000000000001	2.8	6.148760330578512	65	7	12
dtmc_658_size86797	0.26941614067464403	147	142.9600000000005	41.119999999999976	48.264462809917305	307	74	147
dtmc_660_size24689	0.2523856239683575	139	92.40000000000003	74.08000000000001	49.63636363636361	173	133	139
dtmc_661_size13479	0.2574973723121869	54	27.759999999999998	28.239999999999988	18.77685950413224	53	55	54
dtmc_664_size108216	0.4483859409315803	493	171.19999999999936	197.99999999999966	207.3553719008266	299	345	493
dtmc_667_size512	0	0	2.56	0	0	5	0	0
dtmc_672_size64253	0.43392084106369816	28	170.63999999999984	10.16	11.570247933884296	307	17	28
dtmc_679_size101902	0.3649058613344329	140	96.08000000000007	60.399999999999956	55.570247933884325	167	109	140
dtmc_681_size93948	0.30214758369332534	317	191.03999999999976	117.20000000000014	117.86776859504133	363	216	317
dtmc_685_size34753	0.43806834883223755	72	51.119999999999955	33.999999999999986	30.396694214876057	99	59	72
dtmc_686_size162308	0.30911342208334747	266	341.2799999999983	100.64000000000017	98.7603305785124	635	180	266
dtmc_687_size3765	0	0	15.840000000000007	1.44	0	32	3	0
dtmc_690_size23577	0.36013380558835095	33	16.640000000000008	18.4	13.15702479338843	30	34	33
dtmc_698_size9635	0.545914502164502	16	35.679999999999986	5.119999999999999	7.322314049586775	55	9	16
dtmc_700_size979	0	0	1.92	0	0	3	0	0
dtmc_703_size30026	0.18567153011597437	18	22.0	22.72	5.768595041322313	38	42	18
dtmc_704_size4369	0.2477272727272727	4	1.04	3.9200000000000004	1.371900826446281	2	6	4
dtmc_708_size10968	0.6832984220080993	31	7.6000000000000005	12.960000000000004	15.553719008264462	14	22	31
dtmc_712_size70219	0.4042901912033374	426	98.48000000000019	168.48000000000002	172.92561983471086	176	311	426
dtmc_718_size57582	0.26438431938431933	45	112.00000000000016	24.23999999999999	16.21487603305786	205	44	45
dtmc_720_size12651	0.4781083499833499	104	26.48	41.35999999999998	44.38016528925623	50	77	104
dtmc_721_size7472	0	0	38.080000000000005	0	0	59	0	0
dtmc_723_size12845	0	0	0	0	0	0	0	0
dtmc_729_size77086	0.36446767518196055	91	122.80000000000058	27.759999999999984	34.49586776859507	254	50	91
dtmc_735_size21819	0.8571428571428572	2	15.600000000000005	0.4	1.1735537190082643	31	1	2
dtmc_736_size179445	0.39645539219271975	217	390.5599999999996	81.44000000000001	88.84297520661164	762	143	217
dtmc_739_size127848	0.4225401316065148	1205	476.1599999999969	398.4799999999979	501.42148760330696	829	715	1205
dtmc_740_size18145	0.4165103415103414	27	32.800000000000004	12.800000000000006	12.611570247933887	59	26	27
dtmc_742_size44807	0.30101731601731596	20	105.44000000000021	7.68	7.685950413223139	210	13	20
dtmc_743_size7688	0.2659353272989635	44	24.8	19.520000000000003	15.636363636363638	43	34	44
dtmc_744_size37876	0.7214510822510823	125	7.599999999999999	31.43999999999997	65.25619834710753	14	61	125
dtmc_746_size61673	0.35406053894425965	86	169.28000000000011	28.079999999999984	31.256198347107453	360	55	86
dtmc_748_size17139	0.4498045935545933	32	7.040000000000002	22.55999999999999	13.074380165289256	14	46	32
dtmc_749_size209239	0.5409840588314682	1101	1080.5599999999904	333.2799999999971	502.85950413223173	2004	620	1101
dtmc_750_size10505	0.3420921032989996	29	9.280000000000001	29.599999999999987	10.413223140495866	20	56	29
dtmc_754_size79344	0.41604163326385596	180	198.31999999999925	74.07999999999996	76.56198347107429	335	129	180
dtmc_758_size7637	0.3155287207918787	19	33.44000000000001	7.439999999999999	7.421487603305784	56	13	19
dtmc_759_size45214	0.2493093133718129	128	35.999999999999986	51.679999999999964	42.1487603305785	67	93	128
dtmc_761_size30178	0.6190969569646041	68	19.360000000000003	22.08	34.51239669421489	38	42	68
dtmc_763_size2611	0	0	8.24	0	0	15	0	0
dtmc_767_size85535	0.48064095671938845	255	279.91999999999746	84.80000000000004	109.45454545454525	468	160	255
dtmc_769_size5819	0	0	0	5.12	0	0	9	0
dtmc_770_size73257	0.3502655405596581	170	91.92000000000009	65.83999999999995	65.78512396694211	165	127	170
dtmc_775_size42751	0.27628667628667614	49	126.4000000000003	21.679999999999996	17.702479338842984	226	39	49
dtmc_776_size18226	0.33554221351840396	42	86.32000000000008	29.119999999999997	17.37190082644629	148	48	42
dtmc_777_size55939	0.5820495519569564	918	333.99999999999744	140.08000000000027	439.7851239669425	559	263	918
dtmc_780_size22415	0.2753075219986983	68	50.95999999999995	23.599999999999994	23.752066115702497	109	44	68
dtmc_783_size24918	0.254615665099536	62	55.19999999999997	29.439999999999987	21.338842975206624	96	52	62
dtmc_786_size28155	0.36803013124441686	70	63.679999999999964	23.279999999999994	29.603305785123986	115	40	70
dtmc_790_size35980	0.4823709734157494	67	52.8	23.360000000000003	28.84297520661159	94	43	67
dtmc_793_size91477	0.3377820086743602	353	211.5199999999999	144.40000000000026	133.23966942148758	391	258	353
dtmc_799_size80018	0.36969627533932037	381	285.3599999999978	135.20000000000022	149.85123966942157	513	241	381
dtmc_801_size10793	0	0	15.280000000000006	0	0	28	0	0
dtmc_803_size1815	0.525170068027211	7	1.6800000000000002	4.8	3.570247933884297	3	8	7
dtmc_804_size5684	0.16779220779220763	5	22.08000000000001	2.48	1.603305785123967	42	5	5
dtmc_805_size122143	0.45032378071025014	1035	458.8799999999952	288.7999999999992	435.52066115702667	828	563	1035
dtmc_819_size144624	0.3005333786583798	416	251.27999999999832	280.23999999999916	153.6859504132235	434	503	416
dtmc_821_size14927	0.41608044733044713	12	28.399999999999984	6.4799999999999995	5.305785123966942	55	11	12
dtmc_824_size73959	0.467415406365683	181	111.68000000000025	65.19999999999995	77.70247933884299	199	122	181
dtmc_825_size14163	0	0	20.32	0	0	35	0	0
dtmc_826_size95283	0.6051854860205677	1431	368.15999999999565	302.39999999999816	666.5619834710686	683	567	1431
dtmc_829_size4324	0.7142857142857143	1	1.8400000000000003	0.8	0.5785123966942148	4	2	1
dtmc_832_size25064	0.39682138848805537	120	69.68000000000002	47.28	48.330578512396684	119	83	120
dtmc_834_size1691	0	0	0	0	0	0	0	0
dtmc_837_size110150	0.43736546620144534	189	154.16000000000028	104.24000000000011	81.4710743801651	305	184	189
dtmc_839_size71507	0.5433869882984931	113	126.96000000000018	39.199999999999974	53.96694214876036	227	76	113
dtmc_840_size42838	0.5088952713952715	78	57.51999999999997	28.239999999999984	35.1900826446281	105	53	78
dtmc_842_size60412	0.38915260984226496	87	72.48	32.63999999999997	34.61157024793391	123	57	87
dtmc_843_size122641	0.49067046529023745	526	95.04000000000023	187.43999999999997	228.71074380165334	191	353	526
dtmc_846_size32867	0.6362105015166236	147	7.920000000000002	42.239999999999974	71.93388429752062	18	76	147
dtmc_849_size3317	0	0	2.4	9.040000000000001	0	4	15	0
dtmc_855_size82352	0.38378672709658673	142	185.03999999999976	109.84000000000022	63.50413223140493	338	200	142
dtmc_860_size32727	0.8048808664880094	84	33.27999999999999	14.560000000000006	46.92561983471081	65	27	84
dtmc_861_size158844	0.5842531689382419	1159	603.6799999999961	316.47999999999826	546.9917355371906	1053	576	1159
dtmc_877_size29311	0.5436144411144413	130	50.23999999999994	42.239999999999974	60.0165289256198	104	77	130
dtmc_888_size66908	0.37480930605930685	296	135.12000000000012	106.16000000000015	117.50413223140494	238	193	296
dtmc_891_size24206	0.23286582656811636	131	67.59999999999997	52.71999999999996	45.00826446280988	129	94	131
dtmc_895_size6929	0.5315623770169223	33	31.759999999999977	8.959999999999999	14.760330578512399	63	17	33
dtmc_905_size29640	0	0	77.92000000000003	4.640000000000001	0	131	8	0
dtmc_910_size14838	0	0	3.28	0	0	6	0	0
dtmc_917_size65255	0.2096520763187428	12	11.360000000000003	12.240000000000004	3.570247933884297	26	25	12
dtmc_919_size69735	0.30216280773099014	220	118.64000000000023	162.5600000000001	80.51239669421484	203	294	220
dtmc_928_size81832	0.30215401635401623	125	61.11999999999996	116.96000000000015	48.19834710743802	117	209	125
dtmc_929_size7708	0.30404040404040406	6	21.520000000000003	2.0	2.347107438016529	40	3	6
dtmc_930_size13349	0.3694362705800621	153	68.79999999999998	30.47999999999999	59.76859504132223	117	56	153
dtmc_932_size9885	0.3663995848206373	38	28.399999999999988	15.120000000000006	14.760330578512399	54	29	38
dtmc_934_size150052	0.42951583817308236	283	330.15999999999696	208.7199999999999	117.32231404958662	614	383	283
dtmc_936_size8992	0.2559975033784554	105	45.35999999999997	49.11999999999997	36.62809917355372	77	94	105
dtmc_937_size3426	0	0	0.64	0	0	1	0	0
dtmc_938_size5951	0	0	3.6799999999999997	0	0	8	0	0
dtmc_942_size18241	0.12875695732838577	7	1.28	6.16	2.115702479338843	2	11	7
dtmc_943_size64240	0.3331406649250521	269	158.6399999999997	85.76000000000005	102.51239669421486	287	151	269
